Date,Adj Close,Close,High,Low,Open,Volume
2026-07-24,528.2000122070312,528.2000122070312,538.75,463.3500061035156,500.25,23156167
2026-07-27,570.5499877929688,570.5499877929688,624.4000244140625,523.4500122070312,535.0,25880974
2026-07-28,580.8499755859375,580.8499755859375,621.7000122070312,572.5,583.0,15172763
2026-07-29,561.2999877929688,561.2999877929688,591.75,542.0999755859375,584.0,5972962
2026-07-30,529.4500122070312,529.4500122070312,558.75,520.2000122070312,558.75,2961324
2026-07-31,556.0999755859375,556.0999755859375,564.7999877929688,524.0,534.6500244140625,2721962
2026-08-03,566.8499755859375,566.8499755859375,571.6500244140625,542.0,566.9000244140625,1270104
2026-08-04,565.9000244140625,565.9000244140625,577.1500244140625,558.0,566.0,1049275
2026-08-05,559.9500122070312,559.9500122070312,568.3499755859375,547.25,568.1500244140625,973087
2026-08-06,579.9500122070312,579.9500122070312,590.0,557.0,559.9500122070312,2270882
2026-08-07,599.4500122070312,599.4500122070312,614.75,577.0,579.0,2748533
2026-08-10,572.4500122070312,572.4500122070312,598.75,567.8499755859375,595.0499877929688,1035764
2026-08-11,576.7999877929688,576.7999877929688,585.2999877929688,560.0499877929688,572.25,793973
2026-08-12,538.75,538.75,548.0,532.7999877929688,540.0,1682055
2026-08-13,544.4000244140625,544.4000244140625,554.7000122070312,530.0499877929688,533.5,684347
2026-08-14,,,550.0,520.25,550.0,351848
