Date,Close,High,Low,Open,Volume,Adj Close
2019-04-01,88.30196380615234,91.62069292033247,87.70933317658086,90.83051874757052,59362,
2019-04-02,87.51180267333984,88.49952053647009,85.3388233744533,87.70934624596589,60099,
2019-04-03,85.37832641601562,86.919163725178,84.15355397028596,86.919163725178,51210,
2019-04-04,82.02008056640625,83.79797243392763,81.15088416388878,83.79797243392763,38824,
2019-04-05,83.60044860839844,84.19307937066435,80.59778366816376,82.96830671722739,30128,
2019-04-08,84.5091323852539,86.76113378752923,81.50647389647182,86.04997576726076,25493,
2019-04-09,85.73390197753906,86.20800529889364,82.41517269950627,85.33881487165179,22655,
2019-04-10,89.92183685302734,90.00085307652762,84.54864925528932,84.54864925528932,87055,
2019-04-11,87.9068832397461,91.66021083874648,87.31425256621971,91.18610750563558,19373,
2019-04-12,88.57853698730469,95.2160022502971,88.10443361749482,90.55397271863863,297026,
2019-04-15,87.03770446777344,89.88233087661983,86.52408994276811,89.88233087661983,75111,
2019-04-16,85.45734405517578,88.34148119616613,85.33881671513902,87.19572494721194,66819,
2019-04-18,83.71896362304688,86.68211721086426,82.96830045888703,85.33882332914094,28380,
2019-04-22,82.05960083007812,83.48191699849845,81.38795387276079,83.00781361854219,25230,
2019-04-23,81.11138916015625,82.41517789752587,80.59777468439837,82.05959586266987,17159,
2019-04-24,80.87433624267578,82.25714123080158,80.59777645076088,81.42746185505689,16991,
2019-04-25,79.8075942993164,82.02008447349003,79.41250719882474,82.02008447349003,20901,
2019-04-26,83.60044860839844,89.68478868957438,79.80760931847587,79.80760931847587,131801,
2019-04-30,83.79798126220703,86.3265364398721,77.3975650419935,86.3265364398721,82382,
2019-05-02,83.04731750488281,83.91650802687616,82.17812698288947,82.17812698288947,35670,
2019-05-03,82.13861083984375,83.4819106813818,81.03237171317265,81.03237171317265,9278,
2019-05-06,82.17813110351562,83.56093619419978,79.76809696261681,81.38795676598181,12958,
2019-05-07,80.55826568603516,83.75847394144486,79.76809140356869,80.59777681157901,22579,
2019-05-08,79.25447845458984,81.46696270307115,78.22724953413534,79.84710913287874,29182,
2019-05-09,78.06922149658203,81.78303821168232,76.64690537713223,81.78303821168232,16550,
2019-05-10,79.0174331665039,80.16318353599752,78.22725883483886,78.30627506229503,15521,
2019-05-13,79.37299346923828,80.51874964014615,78.38527575046453,78.38527575046453,21258,
2019-05-14,78.42479705810547,80.16317805754471,78.22725348868958,78.22725348868958,9375,
2019-05-15,78.66185760498047,82.84977797103241,78.30627553644709,79.76809685316853,19612,
2019-05-16,78.22724151611328,79.25447033128037,77.43706735938486,79.05692679209827,5519,
2019-05-17,77.87167358398438,79.8075980561031,75.85672686520692,75.85672686520692,19633,
2019-05-20,79.57054138183594,80.16317204563875,78.22724762196994,78.30626383810014,17389,
2019-05-21,77.95069122314453,79.01742525842302,77.5556040968524,78.30626722538697,10916,
2019-05-22,77.12101745605469,78.93842092200481,77.00249009461412,78.93842092200481,11666,
