Date,Adj Close,Close,High,Low,Open,Volume
1996-01-01,5.632349491119385,7.961242198944092,7.961242198944092,7.923511028289795,7.923511028289795,1987
1996-01-02,5.712430000305176,8.074435234069824,8.074435234069824,7.923511028289795,7.961242198944092,8746
1996-01-03,5.605655193328857,7.923511028289795,7.923511028289795,7.923511028289795,7.923511028289795,1325
1996-01-04,5.605655193328857,7.923511028289795,8.074435234069824,7.923511028289795,8.074435234069824,1855
1996-01-05,5.605655193328857,7.923511028289795,7.923511028289795,7.923511028289795,7.923511028289795,265
1996-01-08,5.605655193328857,7.923511028289795,8.112166404724121,7.923511028289795,8.112166404724121,1855
1996-01-09,5.605655193328857,7.923511028289795,8.225358963012695,7.923511028289795,7.923511028289795,9673
1996-01-10,5.739124298095703,8.112166404724121,8.112166404724121,7.923511028289795,7.923511028289795,1457
1996-01-11,5.605655193328857,7.923511028289795,8.074435234069824,7.546201229095459,8.074435234069824,3180
1996-01-12,5.338719844818115,7.546201229095459,7.9989728927612305,7.546201229095459,7.9989728927612305,2252
1996-01-15,5.392107009887695,7.6216630935668945,7.734856128692627,7.6216630935668945,7.6216630935668945,1457
1996-01-16,5.338719844818115,7.546201229095459,7.6216630935668945,7.546201229095459,7.6216630935668945,2252
1996-01-17,5.285333156585693,7.470738887786865,7.470738887786865,7.470738887786865,7.470738887786865,132
1996-01-18,5.365413665771484,7.583931922912598,7.734856128692627,7.583931922912598,7.734856128692627,1590
1996-01-19,5.338719844818115,7.546201229095459,7.6216630935668945,7.546201229095459,7.6216630935668945,1855
1996-01-22,5.205252170562744,7.357545852661133,7.69712495803833,7.168890953063965,7.470738887786865,4240
1996-01-23,5.071784496307373,7.168890953063965,7.546201229095459,7.168890953063965,7.546201229095459,795
1996-01-24,4.9383158683776855,6.980236053466797,7.734856128692627,6.980236053466797,7.546201229095459,4240
1996-01-25,5.045090675354004,7.131159782409668,7.131159782409668,6.980236053466797,6.980236053466797,795
1996-01-26,5.045090675354004,7.131159782409668,7.131159782409668,7.131159782409668,7.131159782409668,0
1996-01-29,5.045090675354004,7.131159782409668,7.131159782409668,7.131159782409668,7.131159782409668,0
1996-01-30,5.045090675354004,7.131159782409668,7.131159782409668,7.131159782409668,7.131159782409668,0
1996-01-31,5.045090675354004,7.131159782409668,7.131159782409668,7.131159782409668,7.131159782409668,0
1996-02-01,4.911622047424316,6.9425048828125,6.9425048828125,6.414270877838135,6.414270877838135,927
1996-02-02,5.205252170562744,7.357545852661133,7.357545852661133,7.357545852661133,7.357545852661133,265
