Date,Adj Close,Close,High,Low,Open,Volume
2026-08-12,67.12000274658203,67.12000274658203,73.19000244140625,65.80000305175781,72.0,130275850
2026-08-13,64.87000274658203,64.87000274658203,68.44999694824219,64.11000061035156,67.12000274658203,20045799
2026-08-14,59.150001525878906,59.150001525878906,64.77999877929688,58.61000061035156,64.77999877929688,22017200
