Date,Adj Close,Close,High,Low,Open,Volume
2016-11-29,141.4685516357422,145.35000610351562,154.0,140.10000610351562,153.89999389648438,97556
2016-11-30,140.3005828857422,144.14999389648438,149.6999969482422,143.10000610351562,149.6999969482422,20286
2016-12-01,140.10594177246094,143.9499969482422,151.0,141.10000610351562,145.0,69435
2016-12-02,137.18603515625,140.9499969482422,146.0,135.0,141.10000610351562,7824
2016-12-05,139.2786407470703,143.10000610351562,145.0,135.0,145.0,6942
2016-12-06,137.28338623046875,141.0500030517578,145.0,139.0,144.0,5451
2016-12-07,136.40740966796875,140.14999389648438,143.6999969482422,138.9499969482422,143.6999969482422,3930
2016-12-08,135.43411254882812,139.14999389648438,143.0,139.0,142.0,6983
2016-12-09,136.2614288330078,140.0,144.9499969482422,136.4499969482422,142.0,12207
2016-12-12,134.50949096679688,138.1999969482422,142.85000610351562,137.60000610351562,141.0500030517578,3378
2016-12-13,136.2614288330078,140.0,140.0,137.10000610351562,137.10000610351562,6111
2016-12-14,135.77476501464844,139.5,141.0,139.0,141.0,2516
2016-12-15,135.62876892089844,139.35000610351562,142.0,136.0,138.0,2819
2016-12-16,133.29286193847656,136.9499969482422,140.0,135.5500030517578,138.0,4445
2016-12-19,133.43887329101562,137.10000610351562,140.0,135.89999389648438,140.0,10836
2016-12-20,134.2174835205078,137.89999389648438,140.0,135.0,139.89999389648438,7858
2016-12-21,135.2394561767578,138.9499969482422,146.0,138.10000610351562,142.8000030517578,99344
2016-12-22,131.297607421875,134.89999389648438,141.0,132.0,141.0,12670
2016-12-23,135.8234405517578,139.5500030517578,141.75,135.0,141.75,8933
2016-12-26,131.735595703125,135.35000610351562,141.5,134.14999389648438,141.5,16689
2016-12-27,131.00563049316406,134.60000610351562,139.89999389648438,134.0500030517578,139.89999389648438,10893
2016-12-28,131.93023681640625,135.5500030517578,137.89999389648438,131.1999969482422,137.89999389648438,2199
2016-12-29,131.78424072265625,135.39999389648438,138.39999389648438,131.60000610351562,131.60000610351562,12158
2016-12-30,132.27090454101562,135.89999389648438,139.89999389648438,134.0,138.39999389648438,31216
2017-01-02,140.34925842285156,144.1999969482422,147.0,132.10000610351562,134.0,95511
2017-01-03,158.69589233398438,163.0500030517578,173.0,149.85000610351562,149.89999389648438,153426
