Date,Close,High,Low,Open,Volume,Adj Close
2006-05-09,1.850161910057068,2.139503711036511,1.2633261934170028,1.2633261934170028,537529587,
2006-05-10,2.2210092544555664,2.2210092544555664,2.029472514798812,2.1191275468445,11690214,
2006-05-11,2.665210723876953,2.665210723876953,2.302513784826441,2.583706087231448,72710073,
2006-05-12,2.976967096328736,3.172579216513931,2.455335501378268,2.7385653293324146,219750647,
2006-05-15,2.742640733718872,3.1012621176584627,2.6794740230403327,2.94844037842024,91020138,
2006-05-16,2.5837061405181885,2.844521563597575,2.469598667377602,2.742640765689488,39638826,
2006-05-17,2.84248423576355,2.84248423576355,2.6081572974795035,2.6489096192132333,24903779,
2006-05-18,2.5592544078826904,2.881199033408244,2.5592544078826904,2.811919438238116,19433908,
2006-05-19,2.304550886154175,2.6672477898925178,2.304550886154175,2.485899700794981,16788582,
2006-05-22,2.1904444694519043,2.3636423747178474,2.1904444694519043,2.2821377341962417,1601757,
2006-05-23,2.233234405517578,2.2984384476008715,2.0824508857729143,2.0987514881755693,6093398,
2006-05-24,2.1435790061950684,2.312702058074599,2.1232028485235914,2.28213745879574,7051092,
2006-05-25,2.05596137046814,2.0906008001860523,2.03762253942992,2.041697371674674,3765436,
2006-05-26,2.068187713623047,2.159880080524709,2.041697941007895,2.0783754319261445,5303720,
2006-05-29,2.0111334323883057,2.1395032501125866,1.9968701596157867,2.078374782756815,3182979,
2006-05-30,1.911290526390076,2.055961890624128,1.911290526390076,2.0539236577499307,5367193,
2006-05-31,1.911290526390076,1.911290526390076,1.911290526390076,1.911290526390076,0,
2006-06-01,1.7258665561676023,1.813484073068896,1.7258665561676023,1.813484073068896,3871846,
2006-06-02,1.640286564826965,1.6586253997359897,1.640286564826965,1.644361216545951,2117007,
2006-06-05,1.5587811470031738,1.6260234264476217,1.5587811470031738,1.564894213415116,2046067,
2006-06-06,1.4813518524169922,1.4976525443721065,1.4813518524169922,1.4833892688621568,95209,
2006-06-07,1.407997488975525,1.407997488975525,1.407997488975525,1.407997488975525,293095,
2006-06-08,1.3387179374694824,1.3387179374694824,1.3387179374694824,1.3387179374694824,52271,
2006-06-09,1.273513913154602,1.273513913154602,1.273513913154602,1.273513913154602,358435,
2006-06-12,1.1797833442687988,1.4018845841274763,1.1532942105623285,1.1532942105623285,5118902,
2006-06-13,1.120692253112793,1.177745991199824,1.120692253112793,1.1227296696006954,1215319,
2006-06-14,1.0656768083572388,1.1655201981641636,1.0656768083572388,1.1003161555667789,1396403,
2006-06-15,1.0656768083572388,1.0656768083572388,1.0656768083572388,1.0656768083572388,0,
2006-06-16,1.0656768083572388,1.0656768083572388,1.0656768083572388,1.0656768083572388,0,
2006-06-19,1.1003161668777466,1.1451440486538105,1.055488285101683,1.13699374730444,4248950,
2006-06-20,1.1043918132781982,1.1369938374982371,1.0656769038485936,1.096240785738812,1532683,
2006-06-21,1.1614446640014648,1.1614446640014648,1.1166167852376387,1.1166167852376387,1426273,
2006-06-22,1.2205357551574707,1.2205357551574707,1.218498338624125,1.218498338624125,46671,
2006-06-23,1.281664490699768,1.281664490699768,1.222574139341459,1.281664490699768,4226548,
2006-06-26,1.2857396602630615,1.4141104016070745,1.279626776455529,1.4141104016070745,4614853,
2006-06-27,1.265363693237305,1.3448310133702477,1.226648786830917,1.3448310133702477,2988826,
2006-06-28,1.2490628957748413,1.2653634959522968,1.2184982048003743,1.2653634959522968,1052903,
2006-06-29,1.2449876070022583,1.3040787691915052,1.2307243293551895,1.2837025157496549,703802,
2006-06-30,1.2877774238586426,1.3081535877880643,1.265363843060744,1.3040788447440492,1838847,
2006-07-03,1.2837024927139282,1.3509439555488305,1.2470250013751387,1.3509439555488305,739272,
2006-07-04,1.2531379461288452,1.2938902728388482,1.2449876440341296,1.2796270854604577,724337,
2006-07-05,1.255175232887268,1.281664278781332,1.2429500984371558,1.2796269528743212,944626,
2006-07-06,1.2286860942840576,1.2612881154678497,1.2225739351872018,1.2429500963975293,698201,
2006-07-07,1.19608473777771,1.2796267886297916,1.1818207374716656,1.2796267886297916,1129444,
2006-07-10,1.171633243560791,1.2225740125831597,1.1532944070931774,1.2225740125831597,735538,
2006-07-11,1.165520429611206,1.1797837090639107,1.1431069379673855,1.165520429611206,797144,
2006-07-12,1.165520429611206,1.175708149503628,1.1084666769497726,1.1451442642828022,567522,
2006-07-13,1.2225737571716309,1.2246111734715626,1.1553315824549863,1.1695955824915163,827014,
2006-07-14,1.2266489267349243,1.2429502568564874,1.161444875949808,1.1675577613792212,746740,
2006-07-17,1.2307240962982178,1.2898152472976254,1.2103479374078467,1.2633261137700604,3242718,
2006-07-18,1.1777461767196655,1.2775896672686626,1.1695958746337585,1.2775896672686626,1200384,
2006-07-19,1.1492187976837158,1.2225738624684106,1.1369936639808162,1.2225738624684106,1107042,
2006-07-20,1.1675578355789185,1.1818211148967468,1.161444949761024,1.161444949761024,560055,
2006-07-21,1.1247678995132446,1.2001596615828738,1.116616872530945,1.2001596615828738,653397,
2006-07-24,1.120692253112793,1.177745991199824,1.0697514900328438,1.165520131878582,455511,
2006-07-25,1.0799400806427002,1.1410685693772964,1.0656768935747356,1.114579521315131,886753,
2006-07-26,1.0799400806427002,1.1329182674599652,1.0656768935747356,1.1003162435542322,1168648,
2006-07-27,1.0493755340576172,1.1043918663597574,1.039187814785708,1.0819775598446415,1317996,
2006-07-28,1.069751501083374,1.08401550258324,1.053450899310863,1.0758643854606802,705669,
2006-07-31,1.1247678995132446,1.1247678995132446,1.0962407108155936,1.1206923406756304,1112642,
2006-08-01,1.1532944440841677,1.1695958643490616,1.1329182809303628,1.1329182809303628,890487,
2006-08-02,1.12884259223938,1.161444610171479,1.1043916002745815,1.161444610171479,812079,
2006-08-03,1.12884259223938,1.12884259223938,1.12884259223938,1.12884259223938,0,
2006-08-04,1.139031171798706,1.1512570320254054,1.1247678949332114,1.1471814732043868,369636,
2006-08-07,1.1247678995132446,1.1553317793145566,1.1023535956073705,1.1043917377978931,334166,
2006-08-08,1.1573697328567505,1.165520032967141,1.112541857895263,1.114579274210261,647796,
2006-08-09,1.171633243560791,1.1797835453136152,1.1410685463457455,1.1451441053403535,612326,
2006-08-10,1.2898154258728027,1.2898154258728027,1.151257036493099,1.1655202227210164,1360933,
2006-08-11,1.4202228784561155,1.4202228784561155,1.3183419727364647,1.3183419727364647,1980727,
2006-08-14,1.4405996799468994,1.4915397216101207,1.393733655353223,1.4813520034948495,3347262,
2006-08-16,1.395771622657776,1.4935776766594595,1.3753954634369576,1.4935776766594595,1405738,
2006-08-17,1.3305675983428955,1.41411046859384,1.3264920399684326,1.389658750819597,761674,
2006-08-18,1.350943922996521,1.3611316411709464,1.2755521602722255,1.316304574749732,944626,
2006-08-21,1.355019450187683,1.3753956116035544,1.3366807053889582,1.3753956116035544,593658,
2006-08-22,1.3692824840545654,1.399846357986052,1.3652069259996664,1.3652069259996664,828881,
2006-08-23,1.318341851234436,1.3855833099250183,1.3101915500307353,1.3264921524381366,392038,
2006-08-24,1.293890118598938,1.3081533949699915,1.2837024009076226,1.2898153761555282,741139,
2006-08-25,1.3590941429138184,1.3590941429138184,1.3468682832651435,1.3468682832651435,425641,
2006-08-28,1.3916963338851929,1.4222610321012703,1.3672447022824403,1.4222610321012703,1103308,
2006-08-29,1.3590941429138184,1.4100349980509863,1.3285302646819872,1.3285302646819872,552587,
2006-08-30,1.336680889129639,1.361131796447907,1.3122291655749103,1.361131796447907,442443,
2006-08-31,1.3122289180755615,1.334642494962137,1.2857397826197352,1.2857397826197352,477913,
2006-09-01,1.2918527126312256,1.3163044307210363,1.281664179335252,1.281664179335252,623527,
2006-09-04,1.357056975364685,1.357056975364685,1.2857399512393826,1.340755555186122,797144,
2006-09-05,1.3407554626464844,1.361131624286005,1.3142663255450076,1.357056881699915,948359,
2006-09-06,1.3305675983428955,1.3733573335580127,1.3203791558713311,1.3550193161171384,728071,
2006-09-07,1.3978091478347778,1.3978091478347778,1.3081533872970408,1.324454805684049,1650295,
2006-09-08,1.4691261053085327,1.4691261053085327,1.3998465947669103,1.3998465947669103,2042333,
2006-09-11,1.4263354539871216,1.542480247169633,1.3998464115535931,1.542480247169633,6707592,
