Date,Adj Close,Close,High,Low,Open,Volume
2026-07-30,129.1999969482422,129.1999969482422,136.89999389648438,129.1999969482422,136.0,2222115
2026-07-31,126.52999877929688,126.52999877929688,127.6999969482422,122.73999786376952,124.51000213623048,1118504
2026-08-03,124.01000213623048,124.01000213623048,125.88999938964844,122.8499984741211,125.26000213623048,295731
2026-08-04,127.94000244140624,127.94000244140624,130.0,122.5,122.5,545948
2026-08-05,128.00999450683594,128.00999450683594,130.0,127.0,129.10000610351562,260196
2026-08-06,129.72999572753906,129.72999572753906,132.88999938964844,128.0,128.0,517519
2026-08-07,136.2100067138672,136.2100067138672,136.2100067138672,129.5,129.5,432146
2026-08-10,143.02000427246094,143.02000427246094,143.02000427246094,143.02000427246094,143.02000427246094,182087
2026-08-11,150.1699981689453,150.1699981689453,150.1699981689453,150.1699981689453,150.1699981689453,281254
2026-08-12,156.17999267578125,156.17999267578125,157.6699981689453,142.6699981689453,154.0,947162
2026-08-13,150.39999389648438,150.39999389648438,157.0,146.14999389648438,154.0,752781
2026-08-14,172.5,172.5,176.77999877929688,148.5,148.5,2182519
