Date,Adj Close,Close,High,Low,Open,Volume
2026-07-09,172.63999938964844,172.63999938964844,172.72000122070312,163.47000122070312,165.0,970476
2026-07-10,177.11000061035156,177.11000061035156,181.2700042724609,174.4499969482422,174.6999969482422,905076
2026-07-13,179.8000030517578,179.8000030517578,184.0,177.0,177.0,651607
2026-07-14,171.47999572753906,171.47999572753906,181.7899932861328,170.80999755859375,179.8000030517578,527726
2026-07-15,170.67999267578125,170.67999267578125,177.7899932861328,166.75999450683594,172.0,757087
2026-07-16,179.1699981689453,179.1699981689453,179.2100067138672,172.02000427246094,172.4499969482422,1465165
2026-07-17,185.1100006103516,185.1100006103516,188.1000061035156,175.75999450683594,181.0,1285398
2026-07-20,193.07000732421875,193.07000732421875,194.3600006103516,181.8000030517578,184.1000061035156,1030038
2026-07-21,186.0500030517578,186.0500030517578,197.6999969482422,184.5,194.0,795916
2026-07-23,182.88999938964844,182.88999938964844,186.57000732421875,181.5500030517578,183.9499969482422,27914
2026-07-24,187.83999633789065,187.83999633789065,190.7700042724609,181.72999572753903,186.8999938964844,882981
2026-07-28,186.97000122070312,186.97000122070312,192.3699951171875,186.0200042724609,191.5,88566
2026-07-29,182.52999877929688,182.52999877929688,188.55999755859372,178.0,185.27999877929688,155723
2026-07-30,191.5200042724609,191.5200042724609,191.6499938964844,179.0,179.0,530424
2026-07-31,200.33999633789065,200.33999633789065,201.08999633789065,190.1000061035156,192.6499938964844,994073
2026-08-03,198.6199951171875,198.6199951171875,206.8999938964844,198.0,204.8999938964844,587646
2026-08-04,201.38999938964844,201.38999938964844,204.6999969482422,189.0,204.6999969482422,1018532
2026-08-05,200.58999633789065,200.58999633789065,205.0500030517578,196.25999450683597,199.25,305053
2026-08-06,196.8000030517578,196.8000030517578,204.0,195.00999450683594,201.0,350369
2026-08-07,194.3699951171875,194.3699951171875,199.5,186.9600067138672,199.0,691566
2026-08-10,190.9600067138672,190.9600067138672,197.97999572753906,190.00999450683594,196.88999938964844,148130
2026-08-11,182.9199981689453,182.9199981689453,194.9499969482422,181.4199981689453,192.39999389648438,346641
2026-08-12,183.6300048828125,183.6300048828125,184.8000030517578,175.2100067138672,182.0,885006
2026-08-13,191.36000061035156,191.36000061035156,192.80999755859375,182.86000061035156,183.6300048828125,813251
2026-08-14,,,195.0,188.00999450683594,191.36000061035156,319876
