Date,Close,High,Low,Open,Volume,Adj Close
2016-12-07,134.86788940429688,134.86788940429688,134.86788940429688,134.86788940429688,4,
2016-12-08,141.61126708984375,141.61126708984375,141.61126708984375,141.61126708984375,2,
2016-12-09,148.67935180664062,148.67935180664062,148.67935180664062,148.67935180664062,2,
2016-12-12,156.09707641601562,156.09707641601562,156.09707641601562,156.09707641601562,2,
2016-12-13,163.8894500732422,163.8894500732422,163.8894500732422,163.8894500732422,202,
2016-12-14,163.8894500732422,163.8894500732422,163.8894500732422,163.8894500732422,0,
2016-12-15,172.0814208984375,172.0814208984375,172.0814208984375,172.0814208984375,2,
2016-12-16,172.0814208984375,172.0814208984375,172.0814208984375,172.0814208984375,0,
2016-12-19,172.0814208984375,172.0814208984375,172.0814208984375,172.0814208984375,0,
2016-12-20,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,2,
2016-12-21,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,0,
2016-12-22,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,0,
2016-12-23,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,0,
2016-12-26,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,0,
2016-12-27,180.67300415039065,180.67300415039065,180.67300415039065,180.67300415039065,0,
2016-12-28,189.6891632080078,189.6891632080078,189.6891632080078,189.6891632080078,2,
2016-12-29,199.15489196777344,199.15489196777344,199.15489196777344,199.15489196777344,2,
2016-12-30,199.15489196777344,199.15489196777344,199.15489196777344,199.15489196777344,0,
2017-01-02,199.15489196777344,199.15489196777344,199.15489196777344,199.15489196777344,0,
2017-01-03,209.0951690673828,209.0951690673828,209.0951690673828,209.0951690673828,2,
2017-01-04,219.53494262695312,219.53494262695312,219.53494262695312,219.53494262695312,2,
2017-01-05,219.53494262695312,219.53494262695312,219.53494262695312,219.53494262695312,0,
2017-01-06,230.49917602539065,230.49917602539065,230.49917602539065,230.49917602539065,2,
2017-01-09,242.01290893554688,242.01290893554688,242.01290893554688,242.01290893554688,2,
2017-01-10,242.01290893554688,242.01290893554688,242.01290893554688,242.01290893554688,0,
2017-01-11,254.10107421875,254.10107421875,254.10107421875,254.10107421875,2,
2017-01-12,266.7886047363281,266.7886047363281,266.7886047363281,266.7886047363281,2,
2017-01-13,280.1255798339844,280.1255798339844,280.1255798339844,280.1255798339844,2,
2017-01-16,294.11187744140625,294.11187744140625,294.11187744140625,294.11187744140625,2,
2017-01-17,308.7975158691406,308.7975158691406,308.7975158691406,308.7975158691406,2,
2017-01-18,324.2323608398437,324.2323608398437,324.2323608398437,324.2323608398437,2,
2017-01-19,340.4414978027344,340.4414978027344,340.4414978027344,340.4414978027344,2,
2017-01-20,357.4497985839844,357.4497985839844,357.4497985839844,357.4497985839844,2,
2017-01-23,375.3072814941406,375.3072814941406,375.3072814941406,375.3072814941406,2,
2017-01-24,394.06396484375,394.06396484375,394.06396484375,394.06396484375,2,
2017-01-25,413.7446899414063,413.7446899414063,413.7446899414063,413.7446899414063,2,
2017-01-27,434.4244079589844,434.4244079589844,434.4244079589844,434.4244079589844,2,
2017-01-30,456.1281433105469,456.1281433105469,456.1281433105469,456.1281433105469,2,
2017-01-31,478.9308166503906,478.9308166503906,478.9308166503906,478.9308166503906,2,
2017-02-01,502.85736083984375,502.85736083984375,502.85736083984375,502.85736083984375,2,
2017-02-02,527.9827270507812,527.9827270507812,527.9827270507812,527.9827270507812,2,
2017-02-03,554.3818969726562,554.3818969726562,554.3818969726562,554.3818969726562,2,
2017-02-06,582.0797729492188,582.0797729492188,582.0797729492188,582.0797729492188,2,
2017-02-07,611.17626953125,611.17626953125,611.17626953125,611.17626953125,2,
2017-02-08,641.7212524414062,641.7212524414062,641.7212524414062,641.7212524414062,2,
2017-02-09,673.7899169921875,673.7899169921875,673.7899169921875,673.7899169921875,2,
2017-02-10,707.4569091796875,707.4569091796875,707.4569091796875,707.4569091796875,2,
2017-02-13,742.822265625,742.822265625,742.822265625,742.822265625,2,
2017-02-14,779.9608764648438,779.9608764648438,779.9608764648438,779.9608764648438,54,
2017-02-15,818.9476318359375,818.9476318359375,818.9476318359375,818.9476318359375,2,
2017-02-16,859.882568359375,859.882568359375,859.882568359375,859.882568359375,4,
2017-02-17,902.865478515625,902.865478515625,902.865478515625,902.865478515625,24,
2017-02-20,947.9962768554688,947.9962768554688,947.9962768554688,947.9962768554688,2,
2017-02-21,995.3748168945312,995.3748168945312,995.3748168945312,995.3748168945312,54,
2017-02-22,1045.126220703125,1045.126220703125,1045.126220703125,1045.126220703125,10,
2017-02-23,1097.3748779296875,1097.3748779296875,1097.3748779296875,1097.3748779296875,4,
2017-02-27,1152.22119140625,1152.22119140625,1152.22119140625,1152.22119140625,10,
2017-02-28,1209.8148193359375,1209.8148193359375,1209.8148193359375,1209.8148193359375,2,
2017-03-01,1270.3056640625,1270.3056640625,1270.3056640625,1270.3056640625,154,
2017-03-02,1333.818359375,1333.818359375,1333.818359375,1333.818359375,260,
2017-03-03,1400.5030517578125,1400.5030517578125,1400.5030517578125,1400.5030517578125,486,
2017-03-06,1470.5093994140625,1470.5093994140625,1470.5093994140625,1470.5093994140625,162,
2017-03-07,1544.0123291015625,1544.0123291015625,1544.0123291015625,1544.0123291015625,136,
2017-03-08,1621.2117919921875,1621.2117919921875,1621.2117919921875,1621.2117919921875,86,
2017-03-09,1702.2574462890625,1702.2574462890625,1702.2574462890625,1702.2574462890625,162,
2017-03-10,1787.3489990234375,1787.3489990234375,1787.3489990234375,1787.3489990234375,284,
2017-03-14,1876.7115478515625,1876.7115478515625,1876.7115478515625,1876.7115478515625,62,
2017-03-15,1970.54443359375,1970.54443359375,1970.54443359375,1970.54443359375,2000,
2017-03-16,2069.0478515625,2069.0478515625,2069.0478515625,2069.0478515625,114,
2017-03-17,2172.49658203125,2172.49658203125,2172.49658203125,2172.49658203125,694,
2017-03-20,2274.072509765625,2281.115659565142,2100.942048698348,2281.115659565142,8700,
2017-03-21,2337.7099609375,2369.678644163996,2160.383671165532,2274.0723496700966,796,
2017-03-22,2266.3798828125,2417.631614347797,2247.7979885465056,2337.709908088366,484,
2017-03-23,2153.065673828125,2292.2542608707668,2153.065673828125,2222.822283912598,666,
2017-03-24,2045.4212646484373,2045.4212646484373,2045.4212646484373,2045.4212646484373,266,
2017-03-27,1943.1712646484373,1943.1712646484373,1943.1712646484373,1943.1712646484373,2494,
2017-03-28,1914.6990966796875,1939.1002394051384,1846.016385984632,1938.1012181586648,2418,
2017-03-29,1899.8887939453125,1902.636102573339,1851.6860152899364,1851.6860152899364,2546,
2017-03-30,1922.116943359375,1923.1159646397075,1855.682028217276,1855.682028217276,18,
2017-03-31,1845.7916259765625,1973.0669568490423,1828.208876472784,1973.0669568490423,896,
2017-04-03,1922.616455078125,1937.6017742915164,1833.2040504382223,1937.6017742915164,184,
2017-04-05,1960.5792236328125,1998.0425208996808,1948.0914578771888,1998.0425208996808,424,
2017-04-06,1924.414794921875,2028.013255810269,1923.1160184407725,2028.013255810269,124,
2017-04-07,2020.6204833984373,2020.6204833984373,1978.0621998523884,1978.0621998523884,1626,
2017-04-10,2121.646728515625,2121.646728515625,2047.993781425391,2047.993781425391,836,
2017-04-11,2227.717529296875,2227.717529296875,2197.846889585457,2197.846889585457,276,
2017-04-12,2339.08349609375,2339.08349609375,2339.08349609375,2339.08349609375,518,
2017-04-13,2438.111328125,2456.0188325728777,2315.231716012984,2456.0188325728777,2188,
2017-04-17,2424.849365234375,2517.5334608607554,2327.0701638527294,2517.5334608607554,1218,
2017-04-18,2347.75,2472.577659738588,2328.219085260921,2472.577659738588,314,
2017-04-19,2388.335205078125,2424.59972568069,2255.2904996882726,2424.59972568069,438,
2017-04-20,2276.045166015625,2335.187422391088,2268.927139217727,2273.272979455013,614,
2017-04-21,2175.21923828125,2372.6757109382306,2166.877312431588,2372.6757109382306,494,
2017-04-24,2148.3955078125,2282.264374609466,2147.8959971154964,2282.264374609466,150,
2017-04-25,2202.3173828125,2244.301151665701,2152.8907108121907,2200.344218359095,320,
2017-04-26,2222.747314453125,2222.822192263543,2157.885813613147,2157.885813613147,80,
2017-04-27,2333.713623046875,2333.713623046875,2237.807583743579,2248.2973067923767,238,
2017-04-28,2299.1474609375,2442.607013351885,2247.797865047747,2257.7880777812925,234,
2017-05-02,2247.797607421875,2397.65078125,2188.355848470052,2395.1532283528645,182,
2017-05-03,2213.63134765625,2347.200440792925,2135.407934537083,2347.200440792925,238,
2017-05-04,2143.899658203125,2252.792977282408,2103.439296526878,2122.920211408034,774,
2017-05-05,2197.8466796875,2230.3148692737927,2192.851573597301,2192.851573597301,202,
2017-05-08,2147.895751953125,2172.87128395258,2122.92021995367,2122.92021995367,222,
2017-05-09,2098.943603515625,2098.943603515625,2098.943603515625,2098.943603515625,20,
2017-05-10,2112.93017578125,2197.8469913563827,1998.7419855863488,2197.8469913563827,268,
2017-05-11,2137.90576171875,2137.90576171875,2137.90576171875,2137.90576171875,10,
2017-05-12,2105.4375,2105.4375,2101.940925266904,2101.940925266904,22,
2017-05-15,2057.98388671875,2172.871336705476,2057.98388671875,2172.871336705476,46,
2017-05-16,2095.447265625,2147.895886099523,2060.4815186419846,2147.895886099523,114,
2017-05-17,2013.577392578125,2184.8595424999453,2000.5401160750523,2184.8595424999453,130,
2017-05-18,2023.01806640625,2095.4471082899304,2003.037641059028,2095.4471082899304,300,
2017-05-19,2047.9937744140625,2047.9937744140625,2006.0348775724085,2023.0182405797443,296,
2017-05-22,2022.968017578125,2144.399098465855,1948.091424182817,2144.399098465855,18,
2017-05-23,2044.99658203125,2044.99658203125,2044.99658203125,2044.99658203125,2,
2017-05-24,1982.457763671875,1998.0424705520136,1943.0963026118336,1959.0806423762497,68,
2017-05-25,1883.3798828125,1923.1159789230128,1883.3548828901385,1923.1159789230128,130,
2017-05-26,1902.3114013671875,1943.0963964874163,1898.140438728068,1923.1159708165949,54,
2017-05-29,1843.8687744140625,1922.09207275648,1821.4656719149827,1823.713469946964,216,
2017-05-30,1788.57275390625,1898.140463382076,1756.778949924937,1848.189398556232,140,
2017-05-31,1753.0325927734375,1773.7622843534623,1749.2862629698186,1773.7622843534623,106,
2017-06-01,1818.71826171875,1840.1972194924128,1749.53603726172,1773.2627929419286,450,
2017-06-02,1873.1649169921875,1873.1649169921875,1835.701618652344,1869.6683424804687,104,
2017-06-05,1888.150146484375,1888.150146484375,1888.150146484375,1888.150146484375,2,
2017-06-06,1848.0894775390625,1965.074844231513,1803.7329086222653,1965.074844231513,88,
2017-06-07,1873.1649169921875,1967.0729181640625,1679.3547869140623,1679.3547869140623,18,
2017-06-08,1730.504638671875,1955.5841852486456,1685.8484355591777,1873.164928399086,376,
2017-06-09,1748.287353515625,1847.190466657366,1723.3118198939733,1847.190466657366,22,
2017-06-12,1798.2384033203125,1842.6948527357315,1773.2628699408638,1842.6948527357315,64,
2017-06-13,1967.8221435546875,1978.0621115564315,1898.140410079404,1898.140410079404,1124,
2017-06-14,2024.7662353515625,2072.9690086860696,1936.6026136568416,1992.9973121248604,212,
2017-06-15,2087.95458984375,2207.8371500261665,2077.964376495215,2207.8371500261665,252,
2017-06-16,2004.760986328125,2222.822384157372,1879.1590582471988,2222.822384157372,174,
2017-06-19,2061.8798828125,2162.881029850241,1913.12571462504,2162.881029850241,762,
2017-06-20,2165.129150390625,2252.7932791006388,2102.94006763053,2137.9058169735554,2330,
2017-06-21,2105.93701171875,2192.851869413025,2097.944840896288,2192.851869413025,54,
2017-06-22,2133.409912109375,2191.3531454984377,2097.944657190207,2105.9368273128366,300,
2017-06-23,2097.94482421875,2097.94482421875,2097.94482421875,2097.94482421875,50,
2017-06-27,2016.099853515625,2047.993657176627,2006.0347627369108,2006.0347627369108,50,
2017-06-28,1973.067138671875,2047.9688609018808,1973.067138671875,2047.9688609018808,22,
2017-06-29,1997.99267578125,2038.003529141049,1953.0867154268387,2038.003529141049,24,
2017-06-30,1997.99267578125,2130.9125135577733,1973.5666528520303,2130.9125135577733,42,
2017-07-03,1997.99267578125,2092.8997028736026,1997.99267578125,2092.8997028736026,18,
2017-07-04,1930.93310546875,1998.0424034758264,1875.662306262932,1998.0424034758264,16,
2017-07-05,1915.6234130859373,1997.9926735149525,1900.663092959308,1973.0671399450987,146,
2017-07-06,1903.9847412109373,1948.091556482492,1785.750593442284,1785.750593442284,68,
2017-07-07,1859.07861328125,1890.6476594531543,1855.681916742,1873.1647880975768,288,
2017-07-10,1828.83349609375,1830.95641650574,1828.2091077372825,1830.95641650574,20,
2017-07-11,1850.6868896484373,1873.16486806522,1848.1893364910168,1873.16486806522,38,
2017-07-12,1807.779052734375,1877.660544296435,1805.7310102770984,1808.2285635416588,152,
2017-07-13,1966.648193359375,1973.0669536217445,1835.2020221788075,1835.2020221788075,240,
2017-07-14,1978.5616455078125,2097.94468849604,1953.086602861789,2047.993624484229,68,
2017-07-17,1945.593994140625,1998.042612724647,1945.593994140625,1962.5773563487844,254,
2017-07-18,1906.457275390625,1922.1169830636447,1860.6771730540745,1866.171790209402,244,
2017-07-19,1948.091552734375,1948.091552734375,1930.6086798252204,1930.6086798252204,72,
2017-07-20,1898.140380859375,1997.0434849146795,1898.140380859375,1997.0434849146795,8,
2017-07-21,1963.726318359375,1972.0681221454545,1958.081823406834,1958.081823406834,142,
