Date,Adj Close,Close,High,Low,Open,Volume
2005-09-20,262.8865966796875,313.0,357.0,300.0,300.0,837464
2005-09-21,223.32762145996094,265.8999938964844,311.5,252.0,311.5,222128
2005-09-22,184.06259155273438,219.14999389648438,259.0,213.0,259.0,85300
2005-09-23,168.1885986328125,200.25,224.0,180.3000030517578,224.0,230100
2005-09-26,201.82632446289062,240.3000030517578,240.3000030517578,206.0,206.0,155100
2005-09-27,216.3144989013672,257.54998779296875,270.0,245.0,251.10000610351562,320900
2005-09-28,213.79481506347656,254.5500030517578,267.0,244.5,258.0,150900
2005-09-29,203.128173828125,241.85000610351562,256.8999938964844,240.0,247.0,58700
2005-09-30,196.9549560546875,234.5,249.0,220.0,249.0,109400
2005-10-03,194.519287109375,231.60000610351562,275.0,228.0,275.0,44000
2005-10-04,189.5218963623047,225.64999389648438,235.75,200.0,200.10000610351562,23600
2005-10-05,186.41427612304688,221.9499969482422,234.9499969482422,217.0,234.9499969482422,17700
2005-10-06,177.51144409179688,211.35000610351562,217.0,210.0,211.14999389648438,23100
2005-10-07,171.0442352294922,203.64999389648438,227.0,201.0,201.0,24100
2005-10-10,171.50619506835938,204.1999969482422,212.6999969482422,202.5,210.0,13000
2005-10-11,166.8447723388672,198.64999389648438,203.9499969482422,192.10000610351562,192.10000610351562,16100
2005-10-13,167.51669311523438,199.4499969482422,200.0,196.0,196.0500030517578,6100
2005-10-14,162.015380859375,192.89999389648438,202.75,192.0,198.0,9800
2005-10-17,154.41436767578125,183.85000610351562,198.75,182.0,198.75,8700
2005-10-18,151.30674743652344,180.14999389648438,184.89999389648438,180.0,184.89999389648438,8400
2005-10-19,143.7477264404297,171.14999389648438,175.0,168.10000610351562,168.10000610351562,6500
2005-10-20,141.5640106201172,168.5500030517578,176.89999389648438,166.25,170.10000610351562,10100
2005-10-21,135.81072998046875,161.6999969482422,165.0,156.3000030517578,160.0,5000
2005-10-24,140.4721221923828,167.25,171.0,165.1999969482422,165.1999969482422,1577
2005-10-25,140.97608947753906,167.85000610351562,174.0,162.10000610351562,174.0,1300
2005-10-26,141.8999481201172,168.9499969482422,171.9499969482422,161.0,161.0,3000
2005-10-27,153.86843872070312,183.1999969482422,202.0,167.0,171.0,32400
2005-10-28,154.036376953125,183.39999389648438,190.0,178.0,178.0,20000
2005-10-31,154.96029663085938,184.5,187.0,182.10000610351562,182.10000610351562,2900
2005-11-02,149.03904724121094,177.4499969482422,182.0,176.0,176.0500030517578,3300
2005-11-04,149.03904724121094,177.4499969482422,177.4499969482422,177.4499969482422,177.4499969482422,0
2005-11-07,152.27264404296875,181.3000030517578,183.0,179.3000030517578,180.0,3000
2005-11-08,156.05215454101562,185.8000030517578,187.0,182.0,184.8000030517578,5000
2005-11-09,157.2279815673828,187.1999969482422,188.5,184.0,185.9499969482422,3500
2005-11-10,159.20176696777344,189.5500030517578,197.0,188.10000610351562,197.0,2200
2005-11-11,154.45635986328125,183.89999389648438,193.0,183.0500030517578,193.0,4600
2005-11-14,154.20440673828125,183.60000610351562,185.0,181.14999389648438,182.0,400
2005-11-16,162.18338012695312,193.10000610351562,210.0,185.0,185.0,6400
2005-11-17,170.66629028320312,203.1999969482422,209.89999389648438,187.0,188.39999389648438,25300
2005-11-18,170.54031372070312,203.0500030517578,221.89999389648438,199.0,202.0,32200
2005-11-21,166.13088989257812,197.8000030517578,208.0,189.10000610351562,189.10000610351562,4100
2005-11-22,159.20176696777344,189.5500030517578,199.4499969482422,185.0,195.14999389648438,7900
2005-11-23,160.3776092529297,190.9499969482422,205.0,184.0,197.1999969482422,13700
2005-11-24,158.78179931640625,189.0500030517578,196.89999389648438,188.35000610351562,196.89999389648438,4600
2005-11-25,157.94192504882812,188.0500030517578,190.10000610351562,187.1999969482422,190.10000610351562,2100
2005-11-28,159.36973571777344,189.75,196.6999969482422,189.10000610351562,191.0,3300
2005-11-29,157.73193359375,187.8000030517578,192.89999389648438,185.3000030517578,187.14999389648438,2800
2005-11-30,159.9576416015625,190.4499969482422,196.0,187.1999969482422,189.89999389648438,7000
2005-12-01,167.43270874023438,199.35000610351562,213.5,193.1999969482422,195.85000610351562,59500
2005-12-02,168.52455139160156,200.64999389648438,208.0,200.0,206.0,13000
2005-12-05,169.1125030517578,201.35000610351562,203.60000610351562,199.5,202.85000610351562,8600
2005-12-06,162.93930053710938,194.0,203.89999389648438,192.25,201.0,4400
2005-12-07,162.51931762695312,193.5,195.1999969482422,189.0,195.10000610351562,9000
2005-12-08,162.68731689453125,193.6999969482422,199.0,192.25,192.25,2800
2005-12-09,163.02328491210938,194.10000610351562,202.5,193.5500030517578,202.5,2800
2005-12-12,163.7791748046875,195.0,196.8000030517578,193.0,193.5,2200
2005-12-13,163.48519897460938,194.64999389648438,196.0,193.10000610351562,194.5,2800
2005-12-14,162.2253875732422,193.14999389648438,194.89999389648438,192.5500030517578,192.60000610351562,4800
2005-12-15,160.9235382080078,191.60000610351562,195.89999389648438,189.3000030517578,190.10000610351562,5200
2005-12-16,161.42747497558594,192.1999969482422,196.25,187.0,187.0,4300
2005-12-19,161.17550659179688,191.89999389648438,195.4499969482422,188.64999389648438,191.0500030517578,2200
2005-12-20,159.5797119140625,190.0,194.0,189.5,194.0,4500
2005-12-21,160.8395538330078,191.5,192.8000030517578,189.5,191.0,2100
2005-12-22,153.9104461669922,183.25,193.0,180.0,193.0,4700
2005-12-23,155.7161865234375,185.39999389648438,187.0,184.0,185.0,3300
2005-12-26,152.40487670898438,179.5,188.6999969482422,177.0,187.0,3500
2005-12-27,156.6077117919922,184.4499969482422,185.0,181.0,184.5,1400
2005-12-28,156.2256317138672,184.0,190.0,182.0,190.0,1200
2005-12-29,156.77752685546875,184.64999389648438,185.0,183.0,183.5,1200
