Date,Adj Close,Close,High,Low,Open,Volume
2022-09-27,126.0,126.0,126.0,114.0,120.0,2338000
2022-09-28,119.69999694824219,119.69999694824219,127.0,119.69999694824219,121.9000015258789,278000
2022-09-29,115.05000305175781,115.05000305175781,120.0,113.75,116.1500015258789,168000
2022-09-30,115.6500015258789,115.6500015258789,116.8499984741211,109.30000305175781,113.0,242000
2022-10-03,120.8499984741211,120.8499984741211,121.4000015258789,111.19999694824219,114.0,324000
2022-10-04,120.25,120.25,126.75,118.0,123.0,146000
2022-10-06,116.75,116.75,124.0,115.0999984741211,120.0,110000
2022-10-07,121.5999984741211,121.5999984741211,122.55000305175781,115.0,119.0,140000
2022-10-10,127.6500015258789,127.6500015258789,127.6500015258789,122.0999984741211,122.75,362000
2022-10-11,134.0,134.0,134.0,130.0,133.0,184000
2022-10-12,139.5,139.5,147.39999389648438,136.5,141.0,472000
2022-10-13,131.6999969482422,131.6999969482422,141.0,126.0999984741211,141.0,216000
2022-10-14,140.10000610351562,140.10000610351562,148.0,132.0,132.0,232000
2022-10-17,155.9499969482422,155.9499969482422,158.9499969482422,142.0,143.0,366000
2022-10-18,165.64999389648438,165.64999389648438,172.9499969482422,157.14999389648438,162.4499969482422,370000
2022-10-19,158.3000030517578,158.3000030517578,166.0,156.3000030517578,165.64999389648438,202000
2022-10-20,156.64999389648438,156.64999389648438,159.0,151.0,159.0,98000
2022-10-21,157.9499969482422,157.9499969482422,164.0,154.0500030517578,159.64999389648438,140000
2022-10-24,158.9499969482422,158.9499969482422,162.85000610351562,155.0,159.0,64000
2022-10-25,152.64999389648438,152.64999389648438,159.6999969482422,150.25,156.14999389648438,94000
2022-10-27,137.89999389648438,137.89999389648438,151.0,136.0,151.0,280000
2022-10-28,140.14999389648438,140.14999389648438,142.60000610351562,139.0,140.0,122000
2022-10-31,134.60000610351562,134.60000610351562,142.6999969482422,132.10000610351562,142.6999969482422,118000
2022-11-01,133.35000610351562,133.35000610351562,135.8000030517578,132.0,135.8000030517578,94000
2022-11-02,131.8000030517578,131.8000030517578,134.75,127.0,133.5,152000
2022-11-03,138.25,138.25,141.0,129.0,131.3000030517578,180000
2022-11-04,157.8000030517578,157.8000030517578,162.0,140.0,140.0,274000
2022-11-07,160.9499969482422,160.9499969482422,165.25,155.5,160.0,256000
2022-11-09,154.39999389648438,154.39999389648438,160.9499969482422,151.1999969482422,160.9499969482422,110000
2022-11-10,155.39999389648438,155.39999389648438,160.0,150.10000610351562,151.5,56000
2022-11-11,154.14999389648438,154.14999389648438,160.0,152.5,158.0,112000
2022-11-14,133.89999389648438,133.89999389648438,157.5,132.0,157.5,356000
2022-11-15,149.64999389648438,149.64999389648438,152.9499969482422,135.5,137.0,268000
2022-11-16,143.35000610351562,143.35000610351562,149.35000610351562,139.0,149.35000610351562,214000
2022-11-17,146.5,146.5,151.0,143.1999969482422,149.0,116000
2022-11-18,145.6999969482422,145.6999969482422,148.89999389648438,142.0500030517578,148.89999389648438,102000
2022-11-21,147.0,147.0,148.89999389648438,141.14999389648438,141.85000610351562,54000
2022-11-22,140.64999389648438,140.64999389648438,144.10000610351562,140.0,144.10000610351562,60000
2022-11-23,141.8000030517578,141.8000030517578,146.25,133.3000030517578,143.8000030517578,192000
2022-11-24,140.0,140.0,143.9499969482422,137.0500030517578,140.1999969482422,92000
2022-11-25,140.0,140.0,142.14999389648438,138.0500030517578,140.0,42000
2022-11-28,139.10000610351562,139.10000610351562,140.0,135.39999389648438,135.39999389648438,26000
2022-11-29,142.0500030517578,142.0500030517578,143.0,135.6999969482422,135.6999969482422,68000
2022-11-30,140.10000610351562,140.10000610351562,142.8000030517578,138.25,138.25,30000
