Date,Close,High,Low,Open,Volume,Adj Close
2023-12-27,304.0008850097656,316.26995477100047,254.72975741362825,274.9348122416516,31205569,
2023-12-28,289.58953857421875,314.955419331523,287.4960088055631,300.8848999861778,4623675,
2023-12-29,283.8445129394531,291.1475450047907,281.4101689176739,289.8816979999109,1549391,
2024-01-01,274.8374328613281,284.96429778350085,273.62026088231426,284.3313742976362,1380728,
2024-01-02,276.9796447753906,282.6273104096211,269.53052910023325,275.4216588264652,1310040,
2024-01-03,273.4255065917969,285.7433110226283,272.7439081004721,277.51521640419884,1550455,
2024-01-04,273.2794494628906,278.1481374266553,272.1596571744474,274.8374355545179,920248,
2024-01-05,270.9424743652344,275.9085418332104,269.3844883358148,275.56772774613233,486918,
2024-01-08,264.17498779296875,272.4030820505564,260.4747969562961,271.67277888152006,871199,
2024-01-09,260.3287658691406,267.72917792957685,259.0142141024653,264.8566399844758,652018,
2024-01-10,259.1602478027344,262.61703399910533,257.2127726665633,260.5234744548316,626230,
2024-01-11,263.00653076171875,268.50814223880155,259.3063100652968,259.3063100652968,581651,
2024-01-12,265.48956298828125,266.80411475236434,263.98028152485057,264.8079644663929,193907,
2024-01-15,265.48956298828125,265.48956298828125,265.48956298828125,265.48956298828125,0,
2024-01-16,262.2762145996094,266.5119788782885,259.0141878693111,266.5119788782885,322062,
2024-01-17,266.7554016113281,281.41013918777685,263.0065062706218,265.2460906476098,2567758,
2024-01-18,261.2051086425781,268.26470617345865,255.7034971996663,266.5119903970645,609081,
2024-01-19,259.1602478027344,266.7554186634687,258.0404555426585,262.909143383086,321118,
2024-01-23,246.2095489501953,260.6695577158562,245.2358113863948,260.03660452649603,444380,
2024-01-24,245.4792633056641,252.00328761930515,244.6515803741109,248.10835194404308,222893,
2024-01-25,245.62530517578125,248.7412624680451,243.43439561524409,245.62530517578125,145875,
2024-01-29,252.63624572753903,255.11926485398496,246.1608814261436,246.1608814261436,243923,
2024-01-30,252.7335662841797,256.09297267915304,251.46771937030903,254.0481179046524,247797,
2024-01-31,258.1865234375,259.69583457488136,252.2467180252129,252.2467180252129,229559,
2024-02-01,265.2461242675781,268.0699574492133,253.51259772142413,260.1827064250874,476825,
2024-02-02,265.39215087890625,271.0885213503886,261.1564164128324,266.26853842537355,401474,
2024-02-05,253.6586303710937,266.75541223255266,252.2466990449636,266.75541223255266,330280,
2024-02-06,247.2319793701172,255.50874926048107,246.5503659978163,254.38895692441943,300596,
