Date,Close,High,Low,Open,Volume,Adj Close
2012-12-28,126.3009262084961,132.3639061191823,124.32387016522722,131.8037362179253,35351056,
2012-12-31,127.6519012451172,128.8381367403366,124.060251874007,126.43272286444584,6021827,
2013-01-01,130.32090759277344,131.67189752082925,127.84958823260708,128.31089916867327,2619486,
2013-01-02,132.79226684570312,134.67047414600054,129.8266827225981,130.6834090359939,5470399,
2013-01-03,134.67047119140625,136.08735733013987,131.8037359129684,131.8037359129684,3626134,
2013-01-04,136.51571655273438,138.3939238270031,133.3524349099217,135.09883040255065,4188477,
2013-01-07,136.68045043945312,137.7348841972648,135.8237343240349,136.97701684721773,2632614,
2013-01-08,133.74781799316406,139.08587248129896,132.9240447731325,136.7793074652105,1310534,
2013-01-09,135.1317596435547,137.0099565325287,133.97847714730165,134.60454277695965,1316038,
2013-01-10,135.1647186279297,136.41684994324268,133.78077554820416,135.09881274572342,1061770,
2013-01-11,135.3953857421875,136.28506498217237,134.17620721815777,134.70341411729115,560597,
2013-01-14,136.94407653808594,137.24063291737835,133.7148791418282,135.23062403755517,440016,
2013-01-15,135.26358032226562,137.50423974985307,134.4398069950898,137.0429286978,308822,
2013-01-16,134.70339965820312,138.39390789095907,133.4512683234248,135.6589846859205,522978,
2013-01-17,135.06585693359375,136.87815804165956,134.57159299503036,136.15324363192858,1583997,
2013-01-18,135.09881591796875,136.18619260912442,134.50570318748856,135.98849506951504,1219799,
2013-01-21,135.1317596435547,136.74635312714383,134.76929741928151,136.31799507943714,599417,
2013-01-22,135.1317596435547,135.9884857947934,134.53863689770077,135.16471258318413,645165,
2013-01-23,134.835205078125,135.19765725135656,133.87962009538597,135.09880848698896,632500,
2013-01-24,135.82374572753906,138.65751783490313,134.8022648243647,134.86816065486943,1658900,
2013-01-25,137.27354431152344,138.06436443555046,134.86812095015463,136.3838653871034,446416,
2013-01-28,138.5916290283203,139.3824494252414,137.0758840683225,137.7349027417279,619340,
2013-01-29,139.81077575683594,142.34800109497905,138.39388995345186,138.82224797145412,1297700,
2013-01-30,138.3609619140625,141.68900806822566,137.14178345952945,141.68900806822566,1254754,
2013-01-31,134.6045379638672,139.2176677839263,132.46272769026834,138.29504584224446,477136,
2013-02-01,135.7578582763672,138.98704602857103,133.2865380407537,133.2865380407537,535714,
2013-02-04,138.3609619140625,139.05293349951447,135.9885008357183,137.57014155461442,972954,
2013-02-05,138.29507446289062,139.6460547165523,136.71342359233296,137.66899867022548,310499,
2013-02-06,138.39390563964844,139.3824335370745,137.8996416909354,138.55866028921946,1068489,
2013-02-07,136.779296875,138.9540600186663,136.41683467508486,138.9540600186663,55628,
2013-02-08,136.38392639160156,137.57016213615677,134.73637953967156,137.04294513237355,1147102,
2013-02-11,134.01144409179688,136.6804615316764,132.56159504318776,132.56159504318776,56809,
2013-02-12,132.03439331054688,134.8352226316096,128.50863943699602,133.81374169158607,164404,
2013-02-13,128.57452392578125,133.5501059645197,128.14615583212606,133.5501059645197,294907,
2013-02-14,127.0588150024414,128.87111653629,126.20208862982012,128.574560114644,192159,
2013-02-15,123.99434661865234,127.0587891681222,119.90843327518508,127.0587891681222,891987,
2013-02-18,126.46566009521484,126.99287696460836,123.03876552789512,123.8954916836814,820340,
2013-02-19,126.26798248291016,129.99143398407767,125.27945446782212,129.99143398407767,38966,
2013-02-20,129.2006072998047,129.82667300108116,126.76224032567048,127.81666412365546,214534,
2013-02-21,128.37681579589844,129.82665459749737,127.9484477040868,129.43123944441354,217043,
2013-02-22,126.26798248291016,129.10175474816765,123.89551122436806,129.10175474816765,685089,
2013-02-25,126.56454467773438,131.14472267975634,124.3897809336885,131.14472267975634,770743,
2013-02-26,126.56454467773438,127.52011979162238,124.81813907086426,125.9714218079978,324124,
2013-02-27,121.6218719482422,129.72780189344155,115.6907051672414,129.72780189344155,1815408,
2013-02-28,126.46566009521484,128.44271581357145,121.91843596532478,121.91843596532478,3208335,
2013-03-01,125.74073791503906,128.2779532297094,119.28235429036276,119.28235429036276,1026599,
2013-03-04,126.69632720947266,127.09174239604586,123.73074347765146,123.73074347765146,134278,
2013-03-05,128.90403747558594,129.56305605152284,125.905500943908,128.44271642776977,421920,
2013-03-06,129.79371643066406,130.45273505692367,128.0473210934066,129.5301130024907,1128179,
2013-03-07,129.13467407226562,130.15615476640735,127.2564773660931,129.7607396409898,255566,
2013-03-08,127.6519012451172,130.12322100356354,126.20206233132716,128.77223085778104,237353,
2013-03-11,127.38829040527344,127.84960138881029,125.1476212546548,127.65189380848727,389005,
2013-03-12,125.11466979980467,127.75074387465273,124.75220760334818,126.86106485206167,416693,
2013-03-13,125.14764404296876,126.26798385019498,123.92846551132122,123.92846551132122,579140,
2013-03-14,125.0817642211914,126.36684880807394,125.0817642211914,126.36684880807394,104780,
2013-03-15,121.98433685302734,125.47712710119664,121.32531830721052,125.21352370519988,174015,
2013-03-18,120.929931640625,123.17059120182608,118.39270561929456,123.17059120182608,101719,
2013-03-19,119.87548828125,122.44566704692824,118.68926275721172,121.91845011634092,296981,
2013-03-20,118.55746459960938,121.72075649062658,116.08614438097528,119.87550204954758,560531,
2013-03-21,114.60334777832033,118.8540264331846,113.58187683913508,117.63483781722972,3101013,
2013-03-22,114.07613372802734,115.92137792586138,111.76956842490812,115.92137792586138,979167,
2013-03-25,112.19791412353516,115.29529946262328,109.8583961350511,114.01021523272588,649932,
2013-03-26,112.0331573486328,113.35119449391084,110.3197050374412,110.71512020335476,3053335,
2013-03-28,117.9313735961914,121.91843804057532,117.9313735961914,121.91843804057532,338460,
2013-04-01,118.0631866455078,121.2594311073529,114.70219757765864,116.61334763256347,172211,
2013-04-02,121.19351196289062,122.57745499320863,115.98726924088558,116.64628781611788,202990,
2013-04-03,119.51302337646484,121.62188081902586,118.95285356173864,120.83106053504366,890606,
2013-04-04,118.62335205078124,119.94138929578992,116.3497398143065,118.62335205078124,932854,
2013-04-05,119.28236389160156,119.90842953622108,117.47006278275126,118.88694871824944,209977,
2013-04-08,116.97579956054688,120.76515644771952,116.7780919726597,117.00875250116567,43044,
2013-04-09,116.71221160888672,119.01877697620996,114.4385891307208,117.60188078850094,783067,
2013-04-10,117.4700698852539,118.62335247879776,112.75809073967658,112.75809073967658,115618,
2013-04-11,115.39415740966795,118.03023173033816,114.43857242376464,117.47006191486555,12895,
2013-04-12,112.791015625,115.92135359359372,111.50593152274222,114.01020390878212,91657,
2013-04-15,108.14495086669922,115.19644752241258,104.94870679442889,110.78102513469116,783115,
2013-04-16,108.21086120605467,110.61628533177269,105.77249419222784,110.61628533177269,188869,
2013-04-17,112.0001983642578,113.3511883764208,107.3870686047523,107.42002154277088,1060339,
