Date,Adj Close,Close,High,Low,Open,Volume
2026-07-30,494.6000061035156,494.6000061035156,508.6499938964844,461.0,461.0,20759451
2026-07-31,535.1500244140625,535.1500244140625,544.4000244140625,479.9500122070313,480.0,10892095
2026-08-03,525.7000122070312,525.7000122070312,547.7000122070312,517.2999877929688,534.0,2411586
2026-08-04,519.2000122070312,519.2000122070312,527.4500122070312,509.0499877929688,518.0,1119100
2026-08-05,513.9000244140625,513.9000244140625,537.25,511.1499938964844,519.2000122070312,1007888
2026-08-06,531.4500122070312,531.4500122070312,543.7000122070312,514.0,520.0,1939474
2026-08-07,530.2999877929688,530.2999877929688,555.5999755859375,521.0999755859375,533.9000244140625,1320324
2026-08-10,519.25,519.25,548.0,511.3999938964844,528.9500122070312,811771
2026-08-11,499.95001220703125,499.95001220703125,524.75,496.0,520.0999755859375,809128
2026-08-12,514.5499877929688,514.5499877929688,524.0,493.54998779296875,503.0,666707
2026-08-13,534.3499755859375,534.3499755859375,541.0,516.9500122070312,517.8499755859375,417099
2026-08-14,528.9500122070312,528.9500122070312,542.4000244140625,523.2000122070312,533.9500122070312,271602
