Date,Adj Close,Close,High,Low,Open,Volume
2026-07-24,69.83999633789062,69.83999633789062,70.91999816894531,68.0,68.05999755859375,15889
2026-07-27,70.80999755859375,70.80999755859375,75.73999786376953,70.19999694824219,71.0,16526
2026-07-28,70.9800033569336,70.9800033569336,71.48999786376953,70.1500015258789,70.30999755859375,10823
2026-07-29,71.0199966430664,71.0199966430664,74.0,70.0999984741211,70.0999984741211,69527
2026-07-30,72.45999908447266,72.45999908447266,72.83999633789062,69.62999725341797,71.0,71591
2026-07-31,71.04000091552734,71.04000091552734,72.83999633789062,70.80000305175781,71.05000305175781,18606
2026-08-03,70.48999786376953,70.48999786376953,72.44999694824219,70.19999694824219,71.5,29740
2026-08-04,71.76000213623047,71.76000213623047,71.80000305175781,70.66000366210938,71.7300033569336,16305
2026-08-05,72.87999725341797,72.87999725341797,73.0999984741211,71.20999908447266,71.20999908447266,89275
2026-08-06,72.19999694824219,72.19999694824219,73.19999694824219,71.11000061035156,72.5,29541
2026-08-07,71.30000305175781,71.30000305175781,72.98999786376953,71.0,72.88999938964844,15488
2026-08-10,69.76000213623047,69.76000213623047,70.6500015258789,69.31999969482422,70.0199966430664,33309
2026-08-11,70.0,70.0,74.0,69.8499984741211,69.9000015258789,42371
2026-08-12,69.86000061035156,69.86000061035156,70.4000015258789,68.4000015258789,70.0,24042
2026-08-13,69.94999694824219,69.94999694824219,70.29000091552734,69.5,69.5,118924
2026-08-14,,,70.6500015258789,68.0,69.94999694824219,146727
