Date,Close,High,Low,Open,Volume
2007-12-03,34.99797439575195,39.11538368122507,33.41435567214791,33.41435567214791,55627
2007-12-04,34.20616149902344,35.98773237896724,33.73107411873081,35.94814251907102,13375
2007-12-05,38.0068473815918,39.55087616057153,33.37476406516544,34.04780077934265,30713
2007-12-06,45.370670318603516,45.370670318603516,38.838243876852644,42.678520627644076,92520
2007-12-07,41.96589660644531,47.50856219597582,40.89695516524107,47.50856219597582,26081
2007-12-10,44.14337158203125,47.508561343890136,41.09490677067016,47.508561343890136,10300
2007-12-11,43.94541549682617,49.09217587032833,42.83688128509754,49.09217587032833,18746
2007-12-12,43.50992202758789,44.89558831496003,42.757702581769024,44.89558831496003,5086
2007-12-13,44.42049789428711,47.4689653312755,42.48056764044574,42.48056764044574,16700
2007-12-14,46.162479400634766,49.092174276049946,44.776813191230126,45.924937225982205,32500
2007-12-17,44.2225456237793,50.08193531106552,42.3617950852491,47.90445986275832,24300
2007-12-18,42.836875915527344,51.38841757290411,41.17407782687761,41.17407782687761,8000
2007-12-19,43.470333099365234,45.92494079576112,42.12425664435242,45.92494079576112,5462
2007-12-20,41.411624908447266,43.58910043730983,40.38227344436024,41.174082727582984,10617
2007-12-24,43.628692626953125,46.716750204615934,40.778180263351196,40.778180263351196,2228
2007-12-26,42.718109130859375,44.57885963790697,42.559746678650264,44.57885963790697,2491
2007-12-27,43.31196975708008,45.093540700301276,43.15360729135786,44.34132125350532,2083
2007-12-28,47.54814910888672,48.69627322812392,43.23278770651951,45.0935414226661,10009
2007-12-31,49.804805755615234,54.15975686866382,48.339956750736704,50.675794770019856,20601
2008-01-01,50.319480895996094,52.259414303800334,48.379547488191854,49.092177073266974,29184
2008-01-02,57.40616989135742,59.5836453010296,51.50719347065555,52.25940983213227,43402
2008-01-03,56.8914909362793,60.96930960508406,52.25940823292919,57.80207274248229,41740
2008-01-04,55.901737213134766,59.38569945609765,54.27853171928354,58.514710405613364,10704
2008-01-07,54.040985107421875,57.010270003434066,52.45736649621537,54.714021808979524,5391
2008-01-08,50.16111373901367,56.13927586894383,43.62868756198835,55.42664635051788,10068
2008-01-09,48.85463333129883,49.883984794381945,46.95428984521253,49.883984794381945,1008
2008-01-10,44.974769592285156,48.89422640188279,44.34132272883298,47.50856006660676,2071
2008-01-11,42.75770568847656,42.75770568847656,42.75770568847656,42.75770568847656,150
2008-01-14,41.21367263793945,42.36179670411617,41.21367263793945,41.21367263793945,388
2008-01-15,43.272377014160156,43.272377014160156,40.61981419636404,40.61981419636404,725
2008-01-16,41.60957717895508,43.47033080458687,41.60957717895508,41.649167038965814,804
2008-01-17,43.66828155517578,43.66828155517578,40.38227194370821,40.38227194370821,1600
2008-01-18,41.96589660644531,44.73722940121057,41.53040205708481,41.53040205708481,1008
2008-01-21,40.38227462768555,40.38227462768555,40.38227462768555,40.38227462768555,300
2008-01-22,40.896949768066406,40.896949768066406,40.896949768066406,40.896949768066406,10
2008-01-23,40.896949768066406,40.896949768066406,40.896949768066406,40.896949768066406,0
2008-01-24,40.896949768066406,40.896949768066406,40.896949768066406,40.896949768066406,0
2008-01-25,38.87783432006836,38.87783432006836,38.87783432006836,38.87783432006836,1
2008-01-28,38.87783432006836,38.87783432006836,38.87783432006836,38.87783432006836,0
2008-01-29,40.85736083984375,40.85736083984375,40.85736083984375,40.85736083984375,100
2008-01-30,38.83824157714844,38.83824157714844,38.83824157714844,38.83824157714844,7
2008-01-31,36.898311614990234,36.898311614990234,36.898311614990234,36.898311614990234,150
2008-02-01,36.898311614990234,36.898311614990234,36.898311614990234,36.898311614990234,0
2008-02-04,36.898311614990234,36.898311614990234,36.898311614990234,36.898311614990234,0
2008-02-05,35.27510070800781,36.18568253369715,35.27510070800781,35.6314154667781,380
2008-02-06,35.27510070800781,35.27510070800781,33.53311979219616,35.27510070800781,1450
2008-02-07,36.81913375854492,36.81913375854492,34.08739097235676,34.08739097235676,635
2008-02-08,37.967254638671875,37.967254638671875,37.967254638671875,37.967254638671875,50
2008-02-11,37.967254638671875,37.967254638671875,37.967254638671875,37.967254638671875,0
2008-02-12,36.06691360473633,36.06691360473633,36.06691360473633,36.06691360473633,100
2008-02-13,34.285343170166016,34.285343170166016,34.285343170166016,34.285343170166016,30
2008-02-14,32.66213607788086,32.66213607788086,32.62254621401027,32.62254621401027,190
2008-02-15,32.66213607788086,32.66213607788086,32.66213607788086,32.66213607788086,0
2008-02-18,33.889434814453125,33.889434814453125,31.157692336658634,31.157692336658634,52
2008-02-19,32.22663879394531,32.305818514953586,32.22663879394531,32.305818514953586,140
2008-02-20,33.770668029785156,33.770668029785156,30.682610535433216,32.226639282609185,600
2008-02-21,33.770668029785156,33.770668029785156,33.770668029785156,33.770668029785156,0
2008-02-22,32.46417999267578,32.46417999267578,32.46417999267578,32.46417999267578,50
2008-02-25,32.06827926635742,32.42459408453066,30.840975355327828,32.42459408453066,99
2008-02-26,31.672372817993164,33.25599145889282,31.672372817993164,33.25599145889282,1850
2008-02-27,31.672372817993164,31.672372817993164,31.672372817993164,31.672372817993164,0
2008-02-28,33.176815032958984,33.176815032958984,33.176815032958984,33.176815032958984,50
2008-02-29,32.5037727355957,34.64165855327162,31.672373534419766,34.64165855327162,596
2008-03-03,30.880563735961914,32.385002664637,30.880563735961914,30.880563735961914,129
2008-03-04,29.33653450012207,30.88056326760488,29.33653450012207,30.88056326760488,340
2008-03-05,27.950868606567383,30.524248916331615,27.911278744365895,27.911278744365895,772
2008-03-07,26.92151641845703,29.21776461529525,26.56520162646313,26.56520162646313,1579
2008-03-10,25.29830551147461,25.29830551147461,24.3085439736275,24.823219671256744,210
2008-03-11,24.74403953552246,24.74403953552246,23.00205854811915,23.00205854811915,1747
2008-03-12,24.74403953552246,26.48602052292577,22.566564056396487,22.566564056396487,90148
2008-03-13,24.74403953552246,24.74403953552246,24.74403953552246,24.74403953552246,0
2008-03-14,23.793869018554688,23.793869018554688,23.754279157394922,23.754279157394922,521
2008-03-17,23.358373641967773,23.754278279967227,22.96246900396832,22.96246900396832,100601
2008-03-18,22.170658111572266,22.170658111572266,22.170658111572266,22.170658111572266,2
